transcript_id,SRR11452251.bam.gtf,SRR11452262.bam.gtf,SRR11452263.bam.gtf,SRR4048723.bam.gtf
Montipora_capitata_HIv3___RNAseq.g2395.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43773.t1,404,198,621,337
Montipora_capitata_HIv3___RNAseq.g35940.t1,97,47,69,17
Montipora_capitata_HIv3___RNAseq.g10762.t1,179,170,160,404
Montipora_capitata_HIv3___RNAseq.g47763.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g4926.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43511.t1,0,1,1,0
Montipora_capitata_HIv3___TS.g2129.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30140.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48664.t1b,2846,3031,4628,2440
Montipora_capitata_HIv3___RNAseq.g45697.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48664.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32938.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29845.t1,0,0,0,2
Montipora_capitata_HIv3___TS.g10017.t1,296,202,422,168
Montipora_capitata_HIv3___RNAseq.g11317.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18317.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43645.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49176.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27909.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25505.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35686.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15058.t2,1473,1660,3798,1406
Montipora_capitata_HIv3___RNAseq.g33811.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30142.t1,1651,1464,2331,1709
Montipora_capitata_HIv3___TS.g3699.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21075.t2,70,48,109,56
Montipora_capitata_HIv3___RNAseq.g48384.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48600.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38414.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12790.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8822.t1,0,0,21,16
Montipora_capitata_HIv3___RNAseq.g36890.t1,0,8,6,44
Montipora_capitata_HIv3___TS.g25463.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34604.t1,878,752,1258,499
Montipora_capitata_HIv3___TS.g25463.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g8454.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21258.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21215.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18863.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49099.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29226.t1,0,0,0,6
Montipora_capitata_HIv3___TS.g14757.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27571.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12850.t2,636,498,846,904
Montipora_capitata_HIv3___TS.g1953.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49033.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43007.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39910.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28049.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12792.t1,39,16,33,44
Montipora_capitata_HIv3___RNAseq.g2001.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43647.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9428.t1,340,289,329,218
Montipora_capitata_HIv3___TS.g22439.t3,316,235,375,187
Montipora_capitata_HIv3___RNAseq.g17298.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4561.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30699.t1,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g30951.t1,896,510,1042,860
Montipora_capitata_HIv3___RNAseq.g27510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8510.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41732.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g13753.t1,408,645,583,575
Montipora_capitata_HIv3___RNAseq.g19348.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27573.t1,440,404,545,627
Montipora_capitata_HIv3___RNAseq.g41804.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13547.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47842.t1,268,121,482,316
Montipora_capitata_HIv3___TS.g32734.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23325.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14476.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17743.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17478.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g222.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42839.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33221.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8456.t1,0,0,11,0
Montipora_capitata_HIv3___RNAseq.g42883.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8803.t1,1561,1010,1885,2003
Montipora_capitata_HIv3___TS.g21150.t1,14,52,36,50
Montipora_capitata_HIv3___TS.g40496.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24104.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13708.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26233.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5280.t1a,290,480,648,863
Montipora_capitata_HIv3___TS.g24174.t1c,521,347,553,614
Montipora_capitata_HIv3___TS.g24174.t1b,17,17,33,39
Montipora_capitata_HIv3___TS.g24174.t1a,508,436,443,393
Montipora_capitata_HIv3___RNAseq.g38945.t1,986,556,1102,506
Montipora_capitata_HIv3___TS.g9405.t1,600,628,1238,464
Montipora_capitata_HIv3___RNAseq.g3419.t3,0,0,14,0
Montipora_capitata_HIv3___RNAseq.g18141.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47585.t1,5652,4779,8076,5978
Montipora_capitata_HIv3___TS.g19552.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g31532.t1,31684,31861,39302,33459
Montipora_capitata_HIv3___RNAseq.g19655.t1,1460,628,1505,741
Montipora_capitata_HIv3___RNAseq.g30163.t1,0,0,0,18
Montipora_capitata_HIv3___RNAseq.g11555.t1,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g39912.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20609.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19954.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6927.t1,97,219,142,177
Montipora_capitata_HIv3___RNAseq.g17515.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14498.t1,2996,2019,4450,1601
Montipora_capitata_HIv3___RNAseq.g28660.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43824.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32899.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29972.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47840.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14474.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3821.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27842.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13207.t1,3,6,0,1
Montipora_capitata_HIv3___TS.g31283.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4954.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44668.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g36393.t1,0,0,0,10
Montipora_capitata_HIv3___TS.g2501.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38648.t1,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g5206.t1,0,0,6,3
Montipora_capitata_HIv3___RNAseq.g32309.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g8801.t1,582,416,990,615
Montipora_capitata_HIv3___RNAseq.g8574.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26904.t1,9723,8122,17515,7408
Montipora_capitata_HIv3___RNAseq.g6119.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31485.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g18322.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26095.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21526.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21426.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33678.t1,195,122,355,195
Montipora_capitata_HIv3___RNAseq.g19657.t1,0,37,25,41
Montipora_capitata_HIv3___RNAseq.g12724.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g1620.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26151.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g9407.t1,171,297,394,198
Montipora_capitata_HIv3___RNAseq.g24798.t1,209,208,251,498
Montipora_capitata_HIv3___RNAseq.g2504.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21443.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g7972.t1,33,76,60,6
Montipora_capitata_HIv3___RNAseq.g49705.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26667.t4,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g5767.t1b,6,0,0,55
Montipora_capitata_HIv3___RNAseq.g5767.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g19514.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43826.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27840.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6925.t1,0,0,12,9
Montipora_capitata_HIv3___RNAseq.g1314.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39832.t1,272,288,439,288
Montipora_capitata_HIv3___TS.g862.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21865.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g10247.t1,0,3,0,2
Montipora_capitata_HIv3___TS.g33312.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26153.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g40009.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g25169.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4956.t1,59,74,104,35
Montipora_capitata_HIv3___RNAseq.g6877.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15569.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9587.t1,650,486,1160,423
Montipora_capitata_HIv3___RNAseq.g22370.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36756.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g42214.t2,40,23,37,28
Montipora_capitata_HIv3___RNAseq.g2818.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37309.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14717.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26249.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6212.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21984.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g39830.t1,190,130,110,87
Montipora_capitata_HIv3___RNAseq.g12407.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g26284.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45377.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19516.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g50790.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5346.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18758.t2a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1786.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29586.t1,2498,2173,3351,5756
Montipora_capitata_HIv3___RNAseq.g41390.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14124.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18411.t1,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g46798.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g30826.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24480.t1,433,667,606,1323
Montipora_capitata_HIv3___RNAseq.g24470.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g15753.t2,37,0,43,7
Montipora_capitata_HIv3___RNAseq.g1473.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.14659_t,0,0,0,0
Montipora_capitata_HIv3___TS.g40828.t1,30,0,0,31
Montipora_capitata_HIv3___RNAseq.g42237.t1,3,0,9,3
Montipora_capitata_HIv3___RNAseq.g28308.t1,0,0,3,2
Montipora_capitata_HIv3___TS.g19256.t1,204,186,190,332
Montipora_capitata_HIv3___RNAseq.957_t,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g36924.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10477.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9502.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33975.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g23616.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31973.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2970.t1c,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g29124.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g48928.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3854.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g5056.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1524.t1,0,0,12,0
Montipora_capitata_HIv3___RNAseq.g17634.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3520.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g46741.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11323.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6843.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29231.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45375.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g36145.t1,0,2,0,0
Montipora_capitata_HIv3___TS.g37571.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7958.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33290.t1,72,78,31,25
Montipora_capitata_HIv3___RNAseq.g16393.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14717.t1,10484,6785,12412,5237
Montipora_capitata_HIv3___TS.g41462.t1,188,56,199,168
Montipora_capitata_HIv3___RNAseq.g15113.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26331.t1,79,130,114,141
Montipora_capitata_HIv3___RNAseq.g17636.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g10518.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19960.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46141.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49916.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12171.t1,180,120,376,115
Montipora_capitata_HIv3___RNAseq.g5203.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24472.t1,208,206,403,128
Montipora_capitata_HIv3___TS.g24018.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g228.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28478.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4115.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5258.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20980.t1,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g25025.t1,356,580,698,246
Montipora_capitata_HIv3___RNAseq.g35632.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7502.t1,56,3,28,6
Montipora_capitata_HIv3___RNAseq.g35181.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40001.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33977.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36926.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31971.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12405.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4389.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41442.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45076.t3,2348,1153,2261,1157
Montipora_capitata_HIv3___TS.g47225.t1,328,112,600,690
Montipora_capitata_HIv3___RNAseq.g43740.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3756.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47260.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42846.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38947.t1,1,0,1,1
Montipora_capitata_HIv3___RNAseq.g15250.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g23636.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4686.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22353.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36491.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37404.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2179.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26798.t1,6085,4932,7427,4716
Montipora_capitata_HIv3___RNAseq.g10589.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33434.t1,0,9,27,8
Montipora_capitata_HIv3___RNAseq.g38175.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19832.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41281.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g44847.t1,11,0,12,0
Montipora_capitata_HIv3___RNAseq.g12173.t2,764,567,1163,845
Montipora_capitata_HIv3___RNAseq.g3955.t1,628,907,822,1014
Montipora_capitata_HIv3___RNAseq.g13226.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g48813.t1,1077,1012,1321,579
Montipora_capitata_HIv3___TS.g41989.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30263.t1,339,177,454,331
Montipora_capitata_HIv3___RNAseq.g49589.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3901.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g21548.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38815.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g29312.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20539.t1,51,62,56,7
Montipora_capitata_HIv3___TS.g13846.t2,0,0,0,15
Montipora_capitata_HIv3___TS.g49147.t1,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g19187.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17010.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25318.t1,2604,2708,4455,1624
Montipora_capitata_HIv3___RNAseq.g46356.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14399.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42605.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g23288.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36279.t1,10,0,0,0
Montipora_capitata_HIv3___RNAseq.g9996.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15252.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41625.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48608.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14442.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14442.t1b,20,3,11,1
Montipora_capitata_HIv3___RNAseq.g10398.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3291.t1,100,27,90,61
Montipora_capitata_HIv3___RNAseq.g48947.t1,0,19,3,2
Montipora_capitata_HIv3___RNAseq.g49866.t1,2943,2096,4785,1637
Montipora_capitata_HIv3___RNAseq.g4732.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g37801.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g32093.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27697.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31018.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2479.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27957.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38739.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g2827.t1,96,153,220,51
Montipora_capitata_HIv3___RNAseq.g45238.t1,1512,759,1356,1310
Montipora_capitata_HIv3___RNAseq.g39865.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29584.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24359.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46678.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4177.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33364.t1,19,38,27,25
Montipora_capitata_HIv3___RNAseq.g34181.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47020.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6141.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g31801.t1,216,29,312,39
Montipora_capitata_HIv3___RNAseq.g33944.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4366.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14167.t1,0,3,0,0
Montipora_capitata_HIv3___RNAseq.g6062.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16253.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45951.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45960.t1,0,0,5,5
Montipora_capitata_HIv3___RNAseq.g29636.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28916.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6226.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19376.t1,109,146,102,105
Montipora_capitata_HIv3___RNAseq.g5538.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40913.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2012.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34183.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g37858.t1,0,1,0,0
Montipora_capitata_HIv3___RNAseq.g7.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.26494_t,3281,2967,5355,3376
Montipora_capitata_HIv3___RNAseq.g32264.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45131.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45118.t1,82,74,109,95
Montipora_capitata_HIv3___RNAseq.g20659.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43209.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g20309.t1,0,0,0,30
Montipora_capitata_HIv3___RNAseq.g49864.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43402.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43472.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38038.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47621.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41799.t1,0,0,40,0
Montipora_capitata_HIv3___RNAseq.g10224.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23365.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16234.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24202.t1,320,180,315,202
Montipora_capitata_HIv3___RNAseq.g18688.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11047.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6391.t1,32,0,16,66
Montipora_capitata_HIv3___RNAseq.g39867.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47588.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22732.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g4217.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43895.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43400.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46617.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g27427.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42440.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30778.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39109.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41881.t1,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g33569.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32775.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g31803.t4,334,281,418,208
Montipora_capitata_HIv3___RNAseq.g36660.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9099.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g17784.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g12324.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g16376.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42461.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g1172.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43850.t1,602,698,878,917
Montipora_capitata_HIv3___RNAseq.g34518.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37303.t2,0,6,72,63
Montipora_capitata_HIv3___RNAseq.g10447.t2,31092,29415,51279,14634
Montipora_capitata_HIv3___RNAseq.g40479.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43798.t1,1155,549,1346,770
Montipora_capitata_HIv3___TS.g46854.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g37818.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27584.t1a,14,18,13,12
Montipora_capitata_HIv3___RNAseq.g27584.t1b,311,266,759,231
Montipora_capitata_HIv3___RNAseq.g17064.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34438.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23367.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6393.t1,29,21,31,16
Montipora_capitata_HIv3___RNAseq.g15029.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g36082.t3,324,265,442,142
Montipora_capitata_HIv3___RNAseq.g14982.t1,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g24740.t1,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g47469.t1,0,0,0,16
Montipora_capitata_HIv3___TS.g20727.t1,10,21,89,66
Montipora_capitata_HIv3___RNAseq.g37301.t1,5565,4100,6059,4483
Montipora_capitata_HIv3___RNAseq.g33170.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47826.t1,22,67,85,64
Montipora_capitata_HIv3___RNAseq.g14715.t1,0,0,0,0
