"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.42747_t",7.24363519435797,3.34129660173436,1.23644497949073,2.70234151713776,0.00688529999515839,0.0115569437155902,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44458.t1",149.730421404013,11.8023204142268,1.17481123751136,10.0461419140219,9.55346962292654e-24,1.37325823583232e-22,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8917.t1",204.542862270981,1.4116747269393,0.183543787687952,7.69121496685755,1.45744318214243e-14,1.10328713946698e-13,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g23098.t1",7.58011695450018,5.25532244833043,2.05338422377545,2.5593468516417,0.010486905108897,0.0169716148721357,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15376.t1",4.86935660041977,6.81855758099679,1.85315060876327,3.67944059632977,0.00023374612777629,0.000525635388916424,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44130.t1",74.5329489064862,-2.75156543864759,0.809322434138041,-3.39983833708763,0.00067425704914432,0.00138722127107175,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34584.t1",120.906576201816,4.09789538126948,0.299030250218659,13.7039492769477,9.61490906020809e-43,4.30999392749666e-41,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g10178.t1",7.19014937718995,8.07085094282368,3.31584353820674,2.43402647013572,0.0149319030833161,0.0234047479766841,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g43884.t1",309.229087476371,1.93983137086798,0.248933855778577,7.79255744382727,6.56663005029593e-15,5.13091712994026e-14,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g27174.t2",364.072689837568,2.18642796994728,0.211813094151978,10.3224400677443,5.57870647211364e-25,8.6477853372169e-24,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g49613.t3",132.834820790895,3.89487043268345,0.432396376056853,9.0076389358345,2.10540230930673e-19,2.26700321826571e-18,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g40429.t1",463.18174439825,-2.11508979862738,0.193212670553156,-10.9469518358812,6.87213974352507e-28,1.27051735854753e-26,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g21898.t1",628.43324477506,2.77199638827169,0.281164390736584,9.85898812082754,6.26778390234642e-23,8.54583151907663e-22,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g31603.t1",10.8059086956202,6.75347667301965,2.04328777586824,3.30520093781208,0.000949083304449005,0.00189420098922739,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33038.t1",6.29933152810274,5.36612238040988,1.81583127443037,2.95518777321051,0.00312478803818663,0.00563653495131827,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g27345.t1",9.32302881832424,7.2331421555188,1.50665422330034,4.80079771699344,1.58034839774329e-06,5.09083596075691e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g19206.t1",9.42722022072398,4.67770027194612,1.70039446715637,2.75095006617424,0.0059422700530158,0.0101215902335275,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3384.t1",545.245075763687,-1.86922452295519,0.228894210286143,-8.16632504866964,3.17925916717692e-16,2.75041788462096e-15,"Up at 1 hpf"
